ymd,humidity,max wind speed,snowfall,temp
2013-09-05,48.0,13.0,0.0,72.0
2013-09-06,42.0,12.0,0.0,65.0
2013-09-07,48.0,10.0,0.0,70.0
2013-09-08,45.0,15.0,0.0,74.0
2013-09-09,51.0,12.0,0.0,65.0
2013-09-10,71.0,12.0,0.0,78.0
2013-09-11,64.0,12.0,0.0,87.0
2013-09-12,79.0,15.0,0.0,79.0
2013-09-13,70.0,14.0,0.0,68.0
2013-09-14,55.0,12.0,0.0,61.0
2013-09-15,54.0,9.0,0.0,62.0
2013-09-16,61.0,14.0,0.0,65.0
2013-09-17,49.0,17.0,0.0,58.0
2013-09-18,51.0,9.0,0.0,62.0
2013-09-19,52.0,8.0,0.0,67.0
2013-09-20,60.0,9.0,0.0,70.0
2013-09-21,77.0,16.0,0.0,69.0
2013-09-22,68.0,14.0,0.0,62.0
2013-09-23,54.0,12.0,0.0,58.0
2013-09-24,54.0,12.0,0.0,60.0
2013-09-25,52.0,7.0,0.0,63.0
2013-09-26,69.0,10.0,0.0,65.0
2013-09-27,66.0,10.0,0.0,63.0
2013-09-28,62.0,12.0,0.0,65.0
2013-09-29,66.0,9.0,0.0,65.0
2013-09-30,62.0,12.0,0.0,66.0
2013-10-01,53.0,10.0,0.0,71.0
2013-10-02,56.0,13.0,0.0,74.0
2013-10-03,57.0,7.0,0.0,71.0
2013-10-04,65.0,9.0,0.0,76.0
2013-10-05,74.0,8.0,0.0,70.0
2013-10-06,89.0,10.0,0.0,68.0
2013-10-07,77.0,15.0,0.0,68.0
2013-10-08,55.0,13.0,0.0,61.0
2013-10-09,60.0,18.0,0.0,58.0
2013-10-10,70.0,16.0,0.0,60.0
2013-10-11,71.0,17.0,0.0,64.0
2013-10-12,50.0,21.0,0.0,66.0
2013-10-13,67.0,17.0,0.0,61.0
2013-10-14,66.0,8.0,0.0,59.0
2013-10-15,67.0,8.0,0.0,63.0
2013-10-16,75.0,8.0,0.0,62.0
2013-10-17,74.0,9.0,0.0,67.0
2013-10-18,59.0,15.0,0.0,62.0
2013-10-19,60.0,10.0,0.0,58.0
2013-10-20,55.0,14.0,0.0,57.0
2013-10-21,46.0,10.0,0.0,58.0
2013-10-22,57.0,12.0,0.0,59.0
2013-10-23,55.0,14.0,0.0,50.0
2013-10-24,50.0,15.0,0.0,48.0
2013-10-25,51.0,15.0,0.0,47.0
2013-10-26,50.0,17.0,0.0,48.0
2013-10-27,42.0,13.0,0.0,52.0
2013-10-28,47.0,13.0,0.0,52.0
2013-10-29,46.0,10.0,0.0,50.0
2013-10-30,61.0,9.0,0.0,54.0
2013-10-31,79.0,13.0,0.0,60.0
2013-11-01,69.0,23.0,0.0,65.0
2013-11-02,62.0,10.0,0.0,62.0
2013-11-03,57.0,15.0,0.0,46.0
2013-11-04,37.0,15.0,0.0,41.0
2013-11-05,56.0,10.0,0.0,48.0
2013-11-06,65.0,9.0,0.0,55.0
2013-11-07,67.0,15.0,0.0,54.0
2013-11-08,50.0,16.0,0.0,45.0
2013-11-09,46.0,13.0,0.0,44.0
2013-11-10,47.0,18.0,0.0,53.0
2013-11-11,42.0,16.0,0.0,48.0
2013-11-12,56.0,16.0,,42.0
2013-11-13,43.0,14.0,0.0,34.0
2013-11-14,35.0,17.0,0.0,43.0
2013-11-15,33.0,13.0,0.0,51.0
2013-11-16,61.0,12.0,0.0,53.0
2013-11-17,85.0,10.0,0.0,56.0
2013-11-18,60.0,20.0,0.0,58.0
2013-11-19,42.0,20.0,0.0,44.0
2013-11-20,40.0,15.0,0.0,38.0
2013-11-21,55.0,10.0,0.0,44.0
2013-11-22,76.0,12.0,0.0,54.0
2013-11-23,53.0,21.0,,43.0
2013-11-24,34.0,25.0,0.0,27.0
2013-11-25,43.0,15.0,0.0,29.0
2013-11-26,65.0,12.0,,40.0
2013-11-27,73.0,20.0,0.0,49.0
2013-11-28,43.0,22.0,0.0,33.0
2013-11-29,46.0,13.0,0.0,34.0
2013-11-30,51.0,12.0,0.0,32.0
2013-12-01,61.0,7.0,0.0,43.0
2013-12-02,68.0,8.0,0.0,45.0
2013-12-03,66.0,8.0,0.0,46.0
2013-12-04,64.0,8.0,0.0,47.0
2013-12-05,83.0,9.0,0.0,54.0
2013-12-06,84.0,15.0,0.0,50.0
2013-12-07,65.0,13.0,,37.0
2013-12-08,65.0,15.0,0.1,31.0
2013-12-09,86.0,22.0,,35.0
2013-12-10,74.0,14.0,1.4,34.0
2013-12-11,48.0,15.0,0.0,30.0
2013-12-12,47.0,16.0,0.0,27.0
2013-12-13,43.0,18.0,0.0,29.0
2013-12-14,66.0,21.0,5.0,28.0
2013-12-15,72.0,21.0,0.0,35.0
2013-12-16,46.0,17.0,0.0,29.0
2013-12-17,64.0,13.0,1.1,28.0
2013-12-18,64.0,14.0,0.0,30.0
2013-12-19,52.0,15.0,0.0,39.0
2013-12-20,55.0,16.0,0.0,47.0
2013-12-21,67.0,16.0,0.0,58.0
2013-12-22,70.0,16.0,0.0,66.0
2013-12-23,80.0,17.0,0.0,53.0
2013-12-24,56.0,18.0,,34.0
2013-12-25,46.0,21.0,0.0,25.0
2013-12-26,58.0,14.0,,33.0
2013-12-27,51.0,12.0,0.0,36.0
2013-12-28,41.0,16.0,0.0,46.0
2013-12-29,66.0,16.0,0.0,45.0
2013-12-30,60.0,15.0,0.0,34.0
2013-12-31,51.0,17.0,,27.0
2014-01-01,49.0,14.0,0.0,29.0
2014-01-02,70.0,21.0,3.1,26.0
2014-01-03,63.0,21.0,3.3,14.0
2014-01-04,51.0,9.0,0.0,19.0
2014-01-05,75.0,7.0,,34.0
2014-01-06,72.0,18.0,0.0,37.0
2014-01-07,42.0,23.0,0.0,12.0
2014-01-08,47.0,15.0,0.0,16.0
2014-01-09,45.0,12.0,0.0,27.0
2014-01-10,71.0,8.0,,34.0
2014-01-11,89.0,17.0,0.0,48.0
2014-01-12,64.0,20.0,0.0,46.0
2014-01-13,59.0,14.0,0.0,44.0
2014-01-14,75.0,13.0,0.0,48.0
2014-01-15,85.0,4.0,0.0,40.0
2014-01-16,73.0,5.0,0.0,38.0
2014-01-17,60.0,,0.0,39.0
2014-01-18,70.0,,,34.0
2014-01-19,60.0,,0.0,31.0
2014-01-20,52.0,,0.0,40.0
2014-01-21,68.0,,11.0,23.0
2014-01-22,55.0,,0.5,13.0
2014-01-23,53.0,,0.0,14.0
2014-01-24,42.0,,0.0,15.0
2014-01-25,62.0,17.0,1.0,24.0
2014-01-26,55.0,16.0,,26.0
2014-01-27,44.0,17.0,0.0,33.0
2014-01-28,36.0,15.0,0.0,17.0
2014-01-29,54.0,15.0,0.8,19.0
2014-01-30,42.0,9.0,0.0,23.0
2014-01-31,43.0,14.0,0.0,32.0
2014-02-01,55.0,13.0,0.0,41.0
2014-02-02,64.0,10.0,0.0,48.0
2014-02-03,81.0,10.0,8.0,38.0
2014-02-04,71.0,7.0,0.0,29.0
2014-02-05,78.0,15.0,4.0,32.0
2014-02-06,66.0,13.0,0.0,27.0
2014-02-07,53.0,15.0,0.0,28.0
2014-02-08,41.0,12.0,0.0,25.0
2014-02-09,63.0,12.0,1.2,26.0
2014-02-10,57.0,15.0,0.0,25.0
2014-02-11,48.0,14.0,0.0,21.0
2014-02-12,52.0,14.0,0.0,19.0
2014-02-13,82.0,25.0,9.5,30.0
2014-02-14,70.0,22.0,3.0,36.0
2014-02-15,72.0,18.0,1.6,32.0
2014-02-16,50.0,18.0,0.0,26.0
2014-02-17,41.0,16.0,0.0,25.0
2014-02-18,67.0,16.0,1.5,33.0
2014-02-19,70.0,16.0,0.0,40.0
2014-02-20,63.0,14.0,0.0,44.0
2014-02-21,82.0,21.0,0.0,43.0
2014-02-22,47.0,17.0,0.0,47.0
2014-02-23,45.0,18.0,0.0,49.0
2014-02-24,43.0,17.0,0.0,36.0
2014-02-25,46.0,18.0,0.0,29.0
2014-02-26,55.0,17.0,0.2,26.0
2014-02-27,39.0,21.0,0.0,24.0
2014-02-28,34.0,15.0,0.0,17.0
2014-03-01,42.0,12.0,0.0,29.0
2014-03-02,46.0,13.0,,36.0
2014-03-03,57.0,16.0,0.1,25.0
2014-03-04,44.0,13.0,0.0,21.0
2014-03-05,37.0,17.0,0.0,33.0
2014-03-06,43.0,17.0,0.0,24.0
2014-03-07,61.0,16.0,0.0,32.0
2014-03-08,53.0,17.0,0.0,46.0
2014-03-09,39.0,15.0,0.0,40.0
2014-03-10,48.0,15.0,,44.0
2014-03-11,39.0,13.0,0.0,56.0
2014-03-12,68.0,20.0,0.0,44.0
2014-03-13,42.0,20.0,0.0,26.0
2014-03-14,38.0,14.0,0.0,34.0
2014-03-15,35.0,21.0,0.0,50.0
2014-03-16,34.0,16.0,0.0,36.0
2014-03-17,34.0,15.0,0.0,29.0
2014-03-18,42.0,20.0,0.0,36.0
2014-03-19,79.0,15.0,0.0,39.0
2014-03-20,63.0,20.0,0.0,47.0
2014-03-21,34.0,16.0,0.0,45.0
2014-03-22,42.0,18.0,0.0,52.0
2014-03-23,38.0,15.0,0.0,35.0
2014-03-24,35.0,15.0,0.0,28.0
2014-03-25,39.0,16.0,,33.0
2014-03-26,38.0,23.0,0.0,30.0
2014-03-27,35.0,14.0,0.0,33.0
2014-03-28,61.0,13.0,0.0,50.0
2014-03-29,79.0,23.0,0.0,51.0
2014-03-30,88.0,21.0,0.0,44.0
2014-03-31,65.0,13.0,,46.0
2014-04-01,46.0,17.0,0.0,50.0
2014-04-02,67.0,9.0,0.0,48.0
2014-04-03,49.0,10.0,0.0,57.0
2014-04-04,79.0,15.0,0.0,44.0
2014-04-05,61.0,20.0,0.0,47.0
2014-04-06,37.0,13.0,0.0,49.0
2014-04-07,62.0,16.0,0.0,48.0
2014-04-08,65.0,17.0,0.0,55.0
2014-04-09,44.0,17.0,0.0,53.0
2014-04-10,36.0,16.0,0.0,50.0
2014-04-11,49.0,13.0,0.0,66.0
2014-04-12,51.0,14.0,0.0,62.0
2014-04-13,55.0,15.0,0.0,66.0
2014-04-14,62.0,17.0,0.0,67.0
2014-04-15,86.0,17.0,,48.0
2014-04-16,48.0,16.0,,40.0
2014-04-17,51.0,17.0,0.0,42.0
2014-04-18,58.0,14.0,0.0,42.0
2014-04-19,44.0,16.0,0.0,55.0
2014-04-20,42.0,16.0,0.0,53.0
2014-04-21,41.0,13.0,0.0,54.0
2014-04-22,58.0,13.0,0.0,61.0
2014-04-23,50.0,21.0,0.0,53.0
2014-04-24,33.0,18.0,0.0,52.0
2014-04-25,41.0,16.0,0.0,54.0
2014-04-26,65.0,14.0,0.0,57.0
2014-04-27,49.0,16.0,0.0,53.0
2014-04-28,44.0,14.0,0.0,56.0
2014-04-29,68.0,16.0,0.0,48.0
2014-04-30,85.0,18.0,0.0,47.0
2014-05-01,64.0,13.0,0.0,65.0
2014-05-02,52.0,16.0,0.0,63.0
2014-05-03,54.0,12.0,0.0,63.0
2014-05-04,50.0,21.0,0.0,60.0
2014-05-05,37.0,16.0,0.0,60.0
2014-05-06,34.0,13.0,0.0,62.0
2014-05-07,35.0,13.0,0.0,60.0
2014-05-08,72.0,8.0,0.0,56.0
2014-05-09,89.0,13.0,0.0,59.0
2014-05-10,74.0,17.0,0.0,70.0
2014-05-11,53.0,13.0,0.0,71.0
2014-05-12,48.0,10.0,0.0,75.0
2014-05-13,56.0,20.0,0.0,63.0
2014-05-14,71.0,10.0,0.0,62.0
2014-05-15,88.0,13.0,0.0,65.0
2014-05-16,90.0,16.0,0.0,63.0
2014-05-17,60.0,13.0,0.0,62.0
2014-05-18,47.0,12.0,0.0,59.0
2014-05-19,37.0,14.0,0.0,61.0
2014-05-20,39.0,13.0,0.0,66.0
2014-05-21,51.0,10.0,0.0,69.0
2014-05-22,83.0,10.0,0.0,63.0
2014-05-23,78.0,13.0,0.0,64.0
2014-05-24,73.0,12.0,0.0,64.0
2014-05-25,59.0,10.0,0.0,68.0
2014-05-26,37.0,14.0,0.0,76.0
2014-05-27,51.0,16.0,0.0,75.0
2014-05-28,77.0,16.0,0.0,59.0
2014-05-29,61.0,13.0,0.0,59.0
2014-05-30,54.0,16.0,0.0,65.0
2014-05-31,55.0,20.0,0.0,65.0
2014-06-01,44.0,10.0,0.0,66.0
2014-06-02,45.0,10.0,0.0,70.0
2014-06-03,69.0,13.0,0.0,76.0
2014-06-04,72.0,10.0,0.0,73.0
2014-06-05,67.0,13.0,0.0,69.0
2014-06-06,51.0,10.0,0.0,69.0
2014-06-07,54.0,9.0,0.0,71.0
2014-06-08,53.0,13.0,0.0,76.0
2014-06-09,72.0,9.0,0.0,68.0
2014-06-10,84.0,8.0,0.0,71.0
2014-06-11,78.0,16.0,0.0,66.0
2014-06-12,88.0,10.0,0.0,67.0
2014-06-13,86.0,9.0,0.0,72.0
2014-06-14,69.0,14.0,0.0,67.0
2014-06-15,56.0,12.0,0.0,70.0
2014-06-16,59.0,12.0,0.0,72.0
2014-06-17,57.0,9.0,0.0,80.0
2014-06-18,51.0,14.0,0.0,83.0
2014-06-19,77.0,10.0,0.0,73.0
2014-06-20,55.0,12.0,0.0,72.0
2014-06-21,46.0,13.0,0.0,70.0
2014-06-22,58.0,9.0,0.0,72.0
2014-06-23,60.0,12.0,0.0,73.0
2014-06-24,58.0,12.0,0.0,75.0
2014-06-25,76.0,12.0,0.0,78.0
2014-06-26,74.0,13.0,0.0,78.0
2014-06-27,61.0,13.0,0.0,75.0
2014-06-28,48.0,12.0,0.0,77.0
2014-06-29,55.0,12.0,0.0,76.0
2014-06-30,66.0,10.0,0.0,77.0
2014-07-01,70.0,14.0,0.0,81.0
2014-07-02,73.0,15.0,0.0,82.0
2014-07-03,81.0,12.0,0.0,78.0
2014-07-04,75.0,14.0,0.0,70.0
2014-07-05,46.0,15.0,0.0,72.0
2014-07-06,46.0,17.0,0.0,75.0
2014-07-07,56.0,14.0,0.0,81.0
2014-07-08,69.0,15.0,0.0,81.0
2014-07-09,62.0,13.0,0.0,80.0
2014-07-10,60.0,10.0,0.0,78.0
2014-07-11,53.0,10.0,0.0,79.0
2014-07-12,58.0,10.0,0.0,78.0
2014-07-13,72.0,9.0,0.0,78.0
2014-07-14,85.0,12.0,0.0,78.0
2014-07-15,82.0,13.0,0.0,79.0
2014-07-16,68.0,10.0,0.0,75.0
2014-07-17,56.0,10.0,0.0,74.0
2014-07-18,55.0,9.0,0.0,73.0
2014-07-19,63.0,7.0,0.0,72.0
2014-07-20,65.0,12.0,0.0,72.0
2014-07-21,61.0,8.0,0.0,76.0
2014-07-22,60.0,12.0,0.0,79.0
2014-07-23,75.0,16.0,0.0,80.0
2014-07-24,65.0,10.0,0.0,75.0
2014-07-25,49.0,99.0,0.0,74.0
2014-07-26,65.0,9.0,0.0,75.0
2014-07-27,72.0,12.0,0.0,78.0
2014-07-28,68.0,16.0,0.0,75.0
2014-07-29,55.0,14.0,0.0,70.0
2014-07-30,52.0,10.0,0.0,72.0
2014-07-31,59.0,12.0,0.0,75.0
2014-08-01,69.0,12.0,0.0,78.0
2014-08-02,77.0,17.0,0.0,69.0
2014-08-03,77.0,9.0,0.0,71.0
2014-08-04,68.0,9.0,0.0,77.0
2014-08-05,54.0,12.0,0.0,81.0
2014-08-06,55.0,15.0,0.0,77.0
2014-08-07,47.0,13.0,0.0,75.0
2014-08-08,50.0,9.0,0.0,74.0
2014-08-09,48.0,9.0,0.0,77.0
2014-08-10,55.0,8.0,0.0,78.0
2014-08-11,54.0,9.0,0.0,79.0
2014-08-12,77.0,15.0,0.0,75.0
2014-08-13,74.0,16.0,0.0,75.0
2014-08-14,52.0,13.0,0.0,70.0
2014-08-15,53.0,13.0,0.0,67.0
2014-08-16,50.0,10.0,0.0,71.0
2014-08-17,58.0,12.0,0.0,74.0
2014-08-18,54.0,9.0,0.0,72.0
2014-08-19,64.0,9.0,0.0,73.0
2014-08-20,60.0,10.0,0.0,77.0
2014-08-21,70.0,12.0,0.0,74.0
2014-08-22,75.0,10.0,0.0,72.0
2014-08-23,65.0,13.0,0.0,72.0
2014-08-24,62.0,10.0,0.0,72.0
2014-08-25,59.0,10.0,0.0,76.0
2014-08-26,60.0,7.0,0.0,80.0
2014-08-27,58.0,10.0,0.0,80.0
2014-08-28,54.0,13.0,0.0,74.0
2014-08-29,54.0,12.0,0.0,71.0
2014-08-30,59.0,8.0,0.0,73.0
2014-08-31,73.0,15.0,0.0,82.0
2014-09-01,71.0,10.0,0.0,82.0
2014-09-02,62.0,15.0,0.0,85.0
2014-09-03,50.0,13.0,0.0,79.0
2014-09-04,51.0,10.0,0.0,78.0
2014-09-05,76.0,10.0,0.0,80.0
2014-09-06,67.0,13.0,0.0,79.0
2014-09-07,59.0,12.0,0.0,73.0
2014-09-08,56.0,14.0,0.0,70.0
2014-09-09,66.0,15.0,0.0,68.0
2014-09-10,62.0,14.0,0.0,72.0
2014-09-11,68.0,12.0,0.0,76.0
2014-09-12,53.0,12.0,0.0,70.0
2014-09-13,75.0,12.0,0.0,64.0
2014-09-14,57.0,10.0,0.0,62.0
2014-09-15,53.0,9.0,0.0,63.0
2014-09-16,73.0,9.0,0.0,64.0
2014-09-17,55.0,9.0,0.0,64.0
2014-09-18,56.0,13.0,0.0,67.0
2014-09-19,58.0,16.0,0.0,60.0
2014-09-20,67.0,12.0,0.0,66.0
2014-09-21,83.0,9.0,0.0,71.0
2014-09-22,55.0,15.0,0.0,63.0
2014-09-23,50.0,8.0,0.0,62.0
2014-09-24,65.0,14.0,0.0,65.0
2014-09-25,75.0,16.0,0.0,61.0
2014-09-26,59.0,13.0,0.0,68.0
2014-09-27,59.0,9.0,0.0,72.0
2014-09-28,59.0,9.0,0.0,74.0
2014-09-29,59.0,9.0,0.0,73.0
2014-09-30,70.0,13.0,0.0,67.0
2014-10-01,82.0,14.0,0.0,63.0
2014-10-02,72.0,13.0,0.0,66.0
2014-10-03,61.0,10.0,0.0,64.0
2014-10-04,70.0,16.0,0.0,61.0
2014-10-05,48.0,15.0,0.0,54.0
2014-10-06,54.0,15.0,0.0,60.0
2014-10-07,64.0,10.0,0.0,67.0
2014-10-08,62.0,15.0,0.0,68.0
2014-10-09,44.0,18.0,0.0,62.0
2014-10-10,46.0,7.0,0.0,58.0
2014-10-11,71.0,10.0,0.0,55.0
2014-10-12,60.0,13.0,0.0,56.0
2014-10-13,77.0,8.0,0.0,59.0
2014-10-14,77.0,13.0,0.0,70.0
2014-10-15,80.0,14.0,0.0,73.0
2014-10-16,75.0,13.0,0.0,66.0
2014-10-17,61.0,14.0,0.0,65.0
2014-10-18,61.0,15.0,0.0,63.0
2014-10-19,48.0,17.0,0.0,50.0
2014-10-20,51.0,12.0,0.0,51.0
2014-10-21,71.0,12.0,0.0,61.0
2014-10-22,85.0,18.0,0.0,54.0
2014-10-23,78.0,12.0,0.0,52.0
2014-10-24,60.0,12.0,0.0,57.0
2014-10-25,48.0,13.0,0.0,59.0
2014-10-26,52.0,18.0,0.0,58.0
2014-10-27,49.0,13.0,0.0,56.0
2014-10-28,58.0,12.0,0.0,63.0
2014-10-29,61.0,14.0,0.0,62.0
2014-10-30,63.0,10.0,0.0,53.0
2014-10-31,65.0,15.0,0.0,50.0
2014-11-01,74.0,21.0,0.0,45.0
2014-11-02,54.0,21.0,0.0,45.0
2014-11-03,38.0,16.0,0.0,50.0
2014-11-04,30.0,13.0,0.0,61.0
2014-11-05,40.0,14.0,0.0,60.0
2014-11-06,67.0,9.0,0.0,53.0
2014-11-07,67.0,17.0,0.0,47.0
2014-11-08,51.0,16.0,0.0,42.0
2014-11-09,51.0,14.0,0.0,52.0
2014-11-10,48.0,9.0,0.0,53.0
2014-11-11,75.0,10.0,0.0,57.0
2014-11-12,68.0,10.0,0.0,56.0
2014-11-13,62.0,9.0,,42.0
2014-11-14,62.0,14.0,,39.0
2014-11-15,44.0,12.0,0.0,38.0
2014-11-16,49.0,10.0,0.0,40.0
2014-11-17,82.0,14.0,0.0,46.0
2014-11-18,46.0,22.0,0.0,35.0
2014-11-19,38.0,16.0,0.0,29.0
2014-11-20,37.0,17.0,0.0,38.0
2014-11-21,36.0,17.0,0.0,33.0
2014-11-22,38.0,15.0,0.0,36.0
2014-11-23,52.0,14.0,0.0,50.0
2014-11-24,78.0,17.0,0.0,61.0
2014-11-25,49.0,14.0,0.0,60.0
2014-11-26,65.0,18.0,0.2,43.0
2014-11-27,77.0,12.0,,36.0
2014-11-28,55.0,17.0,0.0,33.0
2014-11-29,48.0,10.0,0.0,36.0
2014-11-30,53.0,13.0,0.0,50.0
2014-12-01,62.0,14.0,0.0,54.0
2014-12-02,67.0,17.0,0.0,39.0
2014-12-03,73.0,16.0,0.0,44.0
2014-12-04,48.0,13.0,0.0,41.0
2014-12-05,69.0,17.0,0.0,39.0
2014-12-06,88.0,17.0,0.0,45.0
2014-12-07,62.0,25.0,0.0,36.0
2014-12-08,51.0,20.0,0.0,31.0
2014-12-09,81.0,22.0,0.0,39.0
2014-12-10,74.0,16.0,0.5,36.0
2014-12-11,62.0,17.0,,35.0
2014-12-12,57.0,15.0,0.0,35.0
2014-12-13,54.0,16.0,0.0,39.0
2014-12-14,60.0,13.0,0.0,42.0
2014-12-15,58.0,8.0,0.0,43.0
2014-12-16,76.0,12.0,0.0,44.0
2014-12-17,73.0,16.0,0.0,48.0
2014-12-18,52.0,16.0,0.0,40.0
2014-12-19,56.0,14.0,0.0,35.0
2014-12-20,57.0,12.0,0.0,32.0
2014-12-21,73.0,9.0,,34.0
2014-12-22,82.0,12.0,0.0,40.0
2014-12-23,91.0,17.0,0.0,45.0
2014-12-24,96.0,12.0,0.0,51.0
2014-12-25,69.0,20.0,0.0,53.0
2014-12-26,53.0,13.0,0.0,45.0
2014-12-27,47.0,14.0,0.0,50.0
2014-12-28,73.0,15.0,0.0,49.0
2014-12-29,42.0,15.0,0.0,39.0
2014-12-30,47.0,10.0,0.0,31.0
2014-12-31,43.0,14.0,0.0,30.0
2015-01-01,37.0,17.0,0.0,33.0
2015-01-02,43.0,15.0,0.0,39.0
2015-01-03,68.0,12.0,,38.0
2015-01-04,88.0,29.0,0.0,49.0
2015-01-05,38.0,24.0,0.0,35.0
2015-01-06,57.0,14.0,0.5,21.0
2015-01-07,49.0,22.0,0.0,16.0
2015-01-08,48.0,18.0,0.0,15.0
2015-01-09,57.0,21.0,1.5,26.0
2015-01-10,41.0,18.0,0.0,20.0
2015-01-11,38.0,14.0,0.0,28.0
2015-01-12,64.0,12.0,,37.0
2015-01-13,61.0,18.0,0.0,27.0
2015-01-14,56.0,14.0,0.0,24.0
2015-01-15,55.0,15.0,0.0,30.0
2015-01-16,45.0,21.0,0.0,32.0
2015-01-17,41.0,14.0,0.0,25.0
2015-01-18,77.0,10.0,0.0,37.0
2015-01-19,62.0,16.0,0.0,39.0
2015-01-20,47.0,13.0,0.0,36.0
2015-01-21,38.0,10.0,0.0,31.0
2015-01-22,56.0,14.0,0.0,36.0
2015-01-23,50.0,14.0,0.0,34.0
2015-01-24,71.0,14.0,2.5,36.0
2015-01-25,48.0,17.0,0.0,37.0
2015-01-26,61.0,23.0,5.5,27.0
2015-01-27,66.0,17.0,4.3,25.0
2015-01-28,45.0,16.0,0.0,25.0
2015-01-29,52.0,14.0,,28.0
2015-01-30,63.0,22.0,1.0,29.0
2015-01-31,41.0,24.0,0.0,20.0
2015-02-01,66.0,12.0,0.3,28.0
2015-02-02,80.0,22.0,3.3,24.0
2015-02-03,60.0,17.0,0.0,20.0
2015-02-04,56.0,13.0,0.0,34.0
2015-02-05,50.0,20.0,0.0,28.0
2015-02-06,43.0,17.0,0.0,20.0
2015-02-07,61.0,12.0,,33.0
2015-02-08,74.0,18.0,0.0,33.0
2015-02-09,75.0,20.0,,27.0
2015-02-10,59.0,18.0,0.1,33.0
2015-02-11,50.0,18.0,0.0,28.0
2015-02-12,55.0,22.0,,28.0
2015-02-13,41.0,22.0,0.0,15.0
2015-02-14,54.0,14.0,0.9,24.0
2015-02-15,58.0,23.0,,15.0
2015-02-16,38.0,21.0,0.0,12.0
2015-02-17,57.0,12.0,3.3,21.0
2015-02-18,55.0,15.0,,26.0
2015-02-19,40.0,20.0,0.0,18.0
2015-02-20,39.0,22.0,0.0,11.0
2015-02-21,59.0,14.0,3.0,23.0
2015-02-22,71.0,12.0,1.0,38.0
2015-02-23,45.0,17.0,0.0,23.0
2015-02-24,47.0,14.0,0.0,14.0
2015-02-25,49.0,15.0,0.0,29.0
2015-02-26,46.0,15.0,0.0,27.0
2015-02-27,41.0,13.0,0.0,24.0
2015-02-28,40.0,12.0,0.0,21.0
2015-03-01,56.0,15.0,4.8,28.0
2015-03-02,55.0,18.0,0.0,33.0
2015-03-03,62.0,14.0,1.8,30.0
2015-03-04,81.0,15.0,0.0,40.0
2015-03-05,75.0,14.0,7.5,30.0
2015-03-06,48.0,14.0,0.0,20.0
2015-03-07,47.0,16.0,0.0,28.0
2015-03-08,44.0,20.0,0.0,43.0
2015-03-09,41.0,16.0,0.0,47.0
2015-03-10,67.0,12.0,0.0,46.0
2015-03-11,61.0,14.0,0.0,52.0
2015-03-12,27.0,20.0,0.0,42.0
2015-03-13,38.0,13.0,0.0,37.0
2015-03-14,73.0,15.0,0.0,46.0
2015-03-15,67.0,23.0,0.0,40.0
2015-03-16,49.0,13.0,0.0,44.0
2015-03-17,49.0,24.0,0.0,46.0
2015-03-18,35.0,20.0,0.0,34.0
2015-03-19,32.0,14.0,0.0,36.0
2015-03-20,58.0,17.0,4.5,34.0
2015-03-21,75.0,16.0,,38.0
2015-03-22,41.0,18.0,0.0,36.0
2015-03-23,35.0,16.0,0.0,31.0
2015-03-24,33.0,13.0,0.0,36.0
2015-03-25,57.0,13.0,0.0,42.0
2015-03-26,88.0,14.0,0.0,52.0
2015-03-27,69.0,12.0,0.0,43.0
2015-03-28,56.0,15.0,,33.0
2015-03-29,40.0,14.0,0.0,36.0
2015-03-30,50.0,24.0,,45.0
2015-03-31,65.0,13.0,,41.0
2015-04-01,52.0,15.0,0.0,42.0
2015-04-02,32.0,20.0,0.0,54.0
2015-04-03,62.0,16.0,0.0,62.0
2015-04-04,56.0,24.0,0.0,51.0
2015-04-05,43.0,18.0,0.0,52.0
2015-04-06,56.0,12.0,0.0,53.0
2015-04-07,66.0,17.0,0.0,52.0
2015-04-08,66.0,22.0,0.0,41.0
2015-04-09,81.0,18.0,0.0,40.0
2015-04-10,90.0,14.0,0.0,48.0
2015-04-11,48.0,17.0,0.0,51.0
2015-04-12,39.0,13.0,0.0,55.0
2015-04-13,43.0,15.0,0.0,59.0
2015-04-14,50.0,13.0,0.0,60.0
2015-04-15,27.0,21.0,0.0,62.0
2015-04-16,39.0,16.0,0.0,58.0
2015-04-17,68.0,15.0,0.0,63.0
2015-04-18,38.0,15.0,0.0,70.0
2015-04-19,41.0,15.0,0.0,56.0
2015-04-20,83.0,16.0,0.0,52.0
2015-04-21,63.0,16.0,0.0,59.0
2015-04-22,49.0,20.0,0.0,59.0
2015-04-23,47.0,21.0,0.0,47.0
2015-04-24,35.0,17.0,0.0,46.0
2015-04-25,36.0,14.0,0.0,50.0
2015-04-26,36.0,13.0,0.0,55.0
2015-04-27,40.0,16.0,0.0,56.0
2015-04-28,43.0,17.0,0.0,61.0
2015-04-29,44.0,17.0,0.0,64.0
2015-04-30,53.0,15.0,0.0,58.0
2015-05-01,59.0,14.0,0.0,56.0
2015-05-02,56.0,15.0,0.0,61.0
2015-05-03,41.0,10.0,0.0,66.0
2015-05-04,47.0,15.0,0.0,71.0
2015-05-05,44.0,13.0,0.0,76.0
2015-05-06,41.0,14.0,0.0,66.0
2015-05-07,54.0,10.0,0.0,68.0
2015-05-08,62.0,13.0,0.0,69.0
2015-05-09,77.0,9.0,0.0,64.0
2015-05-10,71.0,13.0,0.0,72.0
